?? ?????,1,2,3,4,5,6, ???? ???,?? ????? + ?? ???,?? ?????
1416,10,17,24,32,38,41,6,,
1415,7,8,9,20,28,40,14,,
1414,2,13,18,19,27,43,25,,
1413,1,7,10,18,25,35,39,,
1412,1,9,25,29,34,38,2,,
1411,4,5,6,12,31,45,27,,
1410,5,12,21,36,37,38,33,,
1409,5,8,11,26,32,36,13,,
1408,9,10,17,28,30,41,34,,
1407,2,6,8,9,10,17,36,,
1406,3,7,11,16,19,26,23,,
1405,12,15,26,38,43,44,36,,
1404,3,18,24,27,28,37,12,,
1403,1,2,3,18,29,33,27,,
1402,8,9,16,23,27,32,30,,
1401,1,10,14,15,30,35,27,,
1400,2,3,16,20,37,45,43,,
1399,2,8,38,40,43,44,31,,
1398,6,15,18,34,42,45,32,,
1397,1,3,12,19,22,26,17,,
1396,3,8,11,18,29,40,37,,
1395,4,14,33,35,40,42,11,,
1394,12,13,21,22,28,32,44,,
1393,1,5,7,11,24,41,9,,
1392,10,11,18,26,35,36,33,,
1391,14,22,27,37,42,45,9,,
1390,7,12,15,35,40,41,39,,
1389,10,13,29,32,35,44,21,,
1388,7,11,20,28,35,36,39,,
1387,18,26,31,35,41,42,22,,
1386,1,5,26,31,36,43,13,,
1385,6,9,15,29,34,40,22,,
1384,5,18,21,28,39,40,26,,
1383,2,11,16,23,29,36,41,,
1382,6,12,13,28,35,45,22,,
1381,19,20,27,38,39,41,28,,
1380,1,4,14,20,33,43,37,,
1379,10,12,21,26,32,41,45,,
1378,14,21,25,32,34,37,2,,
1377,8,19,25,30,33,42,44,,
1376,2,11,14,20,28,44,12,,
1375,1,2,3,11,16,20,18,,
1374,7,10,17,18,35,40,22,,
1373,1,4,11,39,40,41,22,,
1372,2,5,9,15,23,42,18,,
1371,5,12,13,29,31,37,11,,
1370,18,21,26,33,40,42,37,,
1369,14,16,23,34,37,40,18,,
1368,13,16,20,23,30,42,29,,
1367,8,19,26,39,41,44,30,,
1366,5,7,13,19,31,35,23,,
1365,15,20,23,25,27,28,14,,
1364,4,5,8,28,40,43,34,,
1363,1,2,9,12,26,45,8,,
1362,5,6,7,15,22,30,2,,
1361,1,11,19,28,35,43,13,,
1360,15,18,25,27,29,40,2,,
1359,15,18,24,34,35,45,29,,
1358,4,5,19,24,27,40,28,,
1357,2,5,18,30,40,43,44,,
1356,2,5,10,26,32,39,40,,
1355,15,16,17,36,38,41,22,,
1354,8,15,21,27,36,37,44,,
1353,3,17,19,30,37,41,14,,
1352,4,7,18,21,30,44,5,,
1351,25,30,32,34,37,40,39,,
1350,7,9,23,36,38,41,33,,
1349,14,20,25,27,35,36,37,,
1348,6,24,25,27,28,45,42,,
1347,11,17,24,29,32,36,3,,
1346,6,9,18,23,30,42,26,,
1345,14,15,23,24,35,36,12,,
1344,7,9,15,23,41,43,14,,
1343,1,2,18,23,24,36,43,,
1342,11,16,17,20,35,45,31,,
1341,5,6,12,29,38,45,44,,
1340,8,17,18,22,31,45,15,,
1339,2,5,8,24,34,40,44,,
1338,1,2,5,21,32,41,19,,
1337,3,13,17,39,43,45,2,,
1336,15,23,26,29,37,44,36,,
1335,2,7,23,24,31,37,27,,
1334,5,9,10,16,24,26,42,,
1333,4,10,26,31,32,45,41,,
1332,11,16,19,24,31,44,25,,
1331,7,8,12,17,31,36,13,,
1330,8,14,22,28,30,39,11,,
1329,7,14,15,17,27,43,45,,
1328,8,17,20,25,28,45,18,,
1327,6,14,24,28,30,35,39,,
1326,14,18,28,30,38,39,42,,
1325,11,19,34,35,37,40,2,,
1324,8,10,25,28,31,36,44,,
1323,3,18,20,25,31,35,42,,
1322,3,13,18,20,21,33,2,,
1321,7,13,17,22,43,45,35,,
1320,2,5,10,11,17,35,3,,
1319,1,13,17,20,37,43,33,,
1318,2,7,11,17,25,28,29,,
1317,6,11,17,19,24,36,38,,
1316,10,13,22,24,35,37,1,,
1315,1,18,34,35,41,42,2,,
1314,5,10,22,32,34,37,27,,
1313,5,9,14,24,30,43,7,,
1312,8,11,16,21,34,36,17,,
1311,20,21,24,28,30,35,45,,
1310,4,6,8,19,36,42,2,,
1309,12,14,20,22,31,40,19,,
1308,1,2,7,26,27,32,12,,
1307,6,8,17,22,31,39,15,,
1306,12,21,23,26,44,45,11,,
1305,8,17,19,29,36,37,26,,
1304,2,9,10,12,18,24,41,,
1303,12,25,26,28,30,44,41,,
1302,11,14,18,23,30,39,1,,
1301,6,8,26,27,32,33,23,,
1300,6,7,9,19,25,30,27,,
1299,4,10,18,31,35,40,19,,
1298,4,8,15,23,31,32,5,,
1297,2,5,9,12,21,27,20,,
1296,6,17,29,32,33,38,25,,
1295,7,9,10,21,22,39,32,,
1294,4,9,12,16,20,24,14,,
1293,7,11,16,25,31,38,32,,
1292,1,17,25,35,38,45,26,,
1291,8,14,17,24,35,41,25,,
1290,6,11,14,16,19,33,21,,
1289,12,14,24,25,34,40,16,,
1288,3,7,10,24,35,43,20,,
1287,5,13,19,21,25,32,4,,
1286,1,11,16,35,38,44,33,,
1285,10,21,28,30,31,35,19,,
1284,12,20,31,38,39,43,7,,
1283,13,17,23,36,37,42,45,,
1282,21,23,31,33,37,43,30,,
1281,6,11,13,23,28,44,38,,
1280,20,22,24,30,32,43,31,,
1279,7,12,17,21,33,40,45,,
1278,2,21,32,38,44,45,25,,
1277,4,6,19,26,29,38,34,,
1276,16,20,21,27,33,38,2,,
1275,6,11,12,22,23,27,35,,
1274,4,5,27,37,42,43,38,,
1273,2,9,12,19,22,32,14,,
1272,9,13,17,22,35,44,16,,
1271,5,26,30,33,34,37,27,,
1270,7,15,17,18,22,28,4,,
1269,5,8,11,20,22,27,25,,
1268,5,11,17,39,40,43,21,,
1267,9,14,26,31,41,43,29,,
1266,1,3,7,14,15,44,31,,
1265,5,6,11,26,34,35,44,,
1264,1,8,17,24,27,42,13,,
1263,1,7,26,35,40,44,21,,
1262,10,37,38,40,43,45,39,,
1261,5,10,21,25,27,34,23,,
1260,4,12,19,27,40,43,30,,
1259,7,8,10,11,18,36,21,,
1258,2,5,10,15,26,42,7,,
1257,4,12,13,18,38,45,30,,
1256,8,18,22,31,39,45,23,,
1255,3,5,27,35,43,44,23,,
1254,1,10,14,16,26,37,33,,
1253,13,18,22,27,29,33,25,,
1252,8,11,23,36,43,44,33,,
1251,1,5,11,20,33,43,23,,
1250,2,6,14,25,30,31,38,,
1249,1,14,16,20,28,45,19,,
1248,2,8,14,22,40,41,17,,
1247,4,11,13,20,43,45,42,,
1246,6,7,18,20,25,27,29,,
1245,5,8,18,21,29,37,16,,
1244,2,8,9,20,28,33,44,,
1243,8,19,28,35,42,43,30,,
1242,9,16,21,23,26,44,8,,
1241,1,5,16,39,42,45,44,,
1240,6,10,13,19,21,39,27,,
1239,3,4,9,20,31,45,21,,
1238,5,22,24,34,40,42,36,,
1237,2,4,13,16,17,19,38,,
1236,1,9,15,18,27,34,10,,
1235,8,10,21,26,41,43,25,,
1234,2,17,26,30,33,41,31,,
1233,1,14,33,35,37,44,18,,
1232,1,6,9,18,27,28,15,,
1231,1,15,25,33,35,38,13,,
1230,11,15,23,29,31,37,26,,
1229,8,15,19,20,27,33,23,,
1228,2,10,17,19,34,39,14,,
1227,1,3,7,13,16,24,29,,
1226,8,19,20,23,36,37,11,,
1225,1,3,7,18,40,43,33,,
1224,1,13,22,32,42,43,9,,
1223,6,9,12,15,23,42,32,,
1222,4,7,16,17,38,40,22,,
1221,2,4,15,19,29,42,23,,
1220,3,8,12,22,31,42,44,,
1219,2,11,29,34,36,40,38,,
1218,7,9,15,16,28,34,1,,
1217,3,16,24,27,31,33,23,,
1216,14,16,21,22,29,38,6,,
1215,9,12,30,31,37,44,24,,
1214,1,4,5,12,34,42,17,,
1213,2,21,23,25,30,40,27,,
1212,12,33,36,39,40,42,34,,
1211,19,26,35,37,41,42,10,,
1210,8,15,16,19,37,45,26,,
1209,5,12,26,28,34,39,16,,
1208,1,9,12,18,19,20,17,,
1207,8,14,25,36,37,44,16,,
1206,2,22,23,29,35,44,27,,
1205,1,4,16,28,33,38,2,,
1204,2,7,13,22,34,38,16,,
1203,1,11,15,29,38,43,30,,
1202,3,9,14,15,17,42,24,,
1201,4,5,7,13,15,31,34,,
1200,7,10,12,19,21,28,6,,
1199,2,17,24,30,31,45,41,,
1198,21,25,26,31,37,44,38,,
1197,7,23,29,33,36,45,31,,
1196,7,21,30,33,34,45,40,,
1195,6,10,13,17,18,32,35,,
1194,9,11,25,37,41,43,38,,
1193,4,5,8,27,36,40,35,,
1192,1,3,29,34,40,42,7,,
1191,6,14,15,17,20,37,23,,
1190,4,6,20,30,33,41,14,,
1189,4,9,11,21,33,44,5,,
1188,2,9,12,19,20,25,45,,
1187,2,7,17,23,25,42,33,,
1186,2,7,8,19,26,41,12,,
1185,2,4,5,13,26,32,33,,
1184,18,21,26,30,42,44,15,,
1183,8,16,17,26,27,43,1,,
1182,1,5,7,11,37,45,23,,
1181,20,24,30,31,37,41,35,,
1180,2,21,22,33,39,44,25,,
1179,10,19,22,24,38,42,11,,
1178,5,8,9,22,24,41,7,,
1177,4,14,24,31,38,39,17,,
1176,8,9,13,27,31,41,11,,
1175,2,11,12,16,40,44,3,,
1174,3,19,26,27,29,40,35,,
1173,4,10,13,29,32,43,44,,
1172,3,6,11,19,33,43,8,,
1171,6,9,12,23,33,45,41,,
1170,12,21,27,30,37,44,7,,
1169,12,19,23,29,31,39,34,,
1168,4,7,13,18,32,40,28,,
1167,22,31,34,35,41,44,6,,
1166,2,4,6,14,21,43,36,,
1165,9,11,16,18,31,36,42,,
1164,6,7,12,17,20,37,26,,
1163,13,19,25,32,40,42,9,,
1162,4,7,13,15,35,45,8,,
1161,21,24,27,36,44,45,2,,
1160,6,13,15,32,44,45,35,,
1159,17,18,26,33,37,42,1,,
1158,12,19,22,29,30,41,14,,
1157,6,22,27,37,42,43,34,,
1156,4,21,25,30,31,34,2,,
1155,4,8,12,22,24,45,42,,
1154,3,6,22,24,28,38,40,,
1153,7,16,25,26,29,42,37,,
1152,4,8,10,16,39,40,12,,
1151,3,4,15,21,23,40,39,,
1150,2,10,18,25,33,36,41,,
1149,4,10,25,28,31,41,24,,
1148,1,13,18,19,39,43,6,,
1147,3,11,18,28,32,36,40,,
1146,5,7,30,35,40,44,33,,
1145,20,35,36,40,43,45,15,,
1144,1,10,11,39,43,44,25,,
1143,3,9,11,17,22,24,16,,
1142,11,16,18,26,30,39,22,,
1141,22,23,27,30,36,44,21,,
1140,4,7,11,24,26,38,6,,
1139,5,10,20,23,24,45,33,,
1138,12,23,25,29,37,40,19,,
1137,2,12,16,22,27,32,7,,
1136,2,4,22,23,32,34,21,,
1135,8,17,28,32,35,39,5,,
1134,14,20,26,31,42,45,4,,
1133,2,5,13,29,30,32,12,,
1132,3,26,29,40,42,45,16,,
1131,21,22,23,28,29,43,13,,
1130,2,8,18,31,33,38,42,,
1129,2,9,10,11,28,36,27,,
1128,1,14,21,22,27,44,16,,
1127,4,9,13,26,34,42,12,,
1126,2,9,14,35,38,41,5,,
1125,4,11,12,23,24,44,10,,
1124,4,12,15,20,24,40,18,,
1123,25,32,38,40,41,45,9,,
1122,5,16,32,35,40,43,2,,
1121,10,13,17,28,34,41,39,,
1120,15,20,22,36,37,44,38,,
1119,2,8,16,25,39,41,20,,
1118,7,9,16,26,32,43,13,,
1117,2,17,26,29,33,34,37,,
1116,5,10,16,27,31,44,2,,
1115,4,8,16,27,35,45,5,,
1114,1,4,15,22,31,39,7,,
1113,2,7,8,13,15,29,26,,
1112,1,3,4,25,29,40,41,,
1111,3,4,7,24,30,40,28,,
1110,9,15,19,22,37,44,14,,
1109,3,8,10,14,21,30,42,,
1108,16,21,25,27,35,36,32,,
1107,12,22,24,33,36,43,4,,
1106,7,9,11,12,28,37,45,,
1105,9,22,26,29,30,41,16,,
1104,2,20,24,35,36,43,34,,
1103,6,8,17,18,39,42,1,,
1102,8,9,24,29,30,32,4,,
1101,2,4,12,36,37,41,38,,
1100,3,5,8,18,29,37,39,,
1099,8,13,19,28,41,43,27,,
1098,1,6,14,22,31,35,16,,
1097,12,15,16,18,33,40,43,,
1096,1,5,6,8,15,16,11,,
1095,2,3,22,23,36,45,21,,
1094,3,14,18,25,31,35,41,,
1093,16,21,22,23,25,28,31,,
1092,2,3,10,25,32,36,18,,
1091,4,12,16,29,32,43,3,,
1090,2,17,18,21,27,41,19,,
1089,12,20,23,33,35,43,41,,
1088,2,6,30,38,39,44,36,,
1087,7,15,22,30,36,44,35,,
1086,8,28,32,33,39,40,14,,
1085,4,11,30,31,34,42,5,,
1084,1,10,18,27,40,43,36,,
1083,5,12,16,19,38,44,26,,
1082,15,22,26,35,37,38,43,,
1081,1,8,9,20,24,42,21,,
1080,6,13,31,32,33,37,10,,
1079,1,20,21,39,44,48,30,,
1078,13,18,19,20,40,42,32,,
1077,20,35,36,37,40,49,12,,
1076,5,10,11,16,25,46,40,,
1075,4,6,16,21,26,33,43,,
1074,5,7,8,17,39,42,43,,
1073,1,5,8,32,34,40,44,,
1072,5,12,15,29,41,49,13,,
1071,12,21,24,27,31,37,42,,
1070,1,4,9,26,35,41,10,,
1069,9,12,24,25,38,40,18,,
1068,4,12,13,24,34,49,39,,
1067,3,4,10,15,17,25,26,,
1066,12,16,29,38,40,45,24,,
1065,1,4,19,27,34,35,28,,
1064,5,21,27,29,43,45,7,,
1063,9,12,25,37,43,44,48,,
1062,2,10,30,31,44,46,24,,
1061,14,20,21,34,42,48,6,,
1060,3,13,14,15,28,29,19,,
1059,11,13,31,38,39,44,19,,
1058,2,11,20,26,44,47,1,,
1057,3,7,10,12,22,23,29,,
1056,7,10,16,26,42,49,3,,
1055,4,11,20,24,30,31,37,,
1054,1,4,14,22,34,37,21,,
1053,27,29,32,37,43,45,30,,
1052,2,9,10,16,37,48,40,,
1051,11,13,17,21,26,35,48,,
1050,14,17,24,34,40,46,32,,
1049,1,3,11,14,23,33,8,,
1048,7,8,16,36,45,46,25,,
1047,1,30,32,34,41,48,28,,
1046,5,9,35,39,40,42,26,,
1045,13,18,26,29,37,48,42,,
1044,13,14,23,27,37,44,46,,
1043,2,7,10,19,44,47,39,,
1042,25,26,28,46,48,49,30,,
1041,4,12,23,32,43,47,45,,
1040,5,13,44,45,46,48,6,,
1039,15,18,20,22,31,41,21,,
1038,9,21,28,32,38,45,15,,
1037,16,18,24,28,40,44,3,,
1036,5,11,18,25,31,47,37,,
1035,5,19,22,29,46,48,24,,
9934,7,12,20,31,38,43,34,,
9933,7,16,22,33,40,49,30,,
9932,3,10,21,27,34,44,32,,
9931,11,14,16,24,26,35,10,,
9930,6,8,9,16,46,47,1,,
9929,19,33,42,43,48,49,7,,
9928,8,9,12,13,25,45,47,,
9927,5,9,17,21,38,47,12,,
9926,2,7,31,36,48,49,14,,
9925,2,13,14,44,48,49,42,,
9924,16,17,27,28,32,46,5,,
9923,6,7,28,32,44,49,22,,
9922,14,24,29,30,32,38,3,,
9921,1,15,29,30,38,46,43,,
9920,15,26,29,34,40,47,14,,
9919,4,5,7,37,43,44,13,,
9918,7,10,11,25,26,42,23,,
9917,4,17,29,41,43,48,1,,
9916,18,20,21,24,32,35,19,,
9915,1,10,11,20,28,34,45,,
9914,2,8,18,23,24,29,19,,
9913,2,17,22,33,37,38,21,,
9912,11,24,32,38,44,47,43,,
9911,4,7,18,25,33,39,41,,
9910,2,3,18,21,23,47,14,,
9909,2,4,13,21,24,26,9,,
9908,1,16,17,30,35,43,33,,
9907,5,12,16,39,43,48,34,,
9906,6,7,11,24,40,47,2,,
9905,1,5,10,15,26,37,47,,
9904,1,7,33,37,46,48,45,,
9903,7,13,14,34,42,46,3,,
9902,18,19,20,29,32,33,45,,
9901,3,9,12,13,17,32,37,,
9851,3,9,30,35,44,49,8,,
9850,29,35,42,44,47,49,31,,
9849,3,6,28,32,34,40,8,,
9848,8,9,13,22,35,49,19,,
9847,14,17,24,28,38,44,41,,
9846,2,8,18,22,38,39,5,,
9845,12,20,21,28,29,49,13,,
9844,10,17,19,34,45,48,7,,
9843,8,12,14,32,39,46,2,,
9842,7,12,16,23,35,37,43,,
9841,10,21,25,26,31,44,37,,
9840,11,20,32,34,44,47,39,,
9839,2,22,29,32,37,44,20,,
9838,1,6,21,35,39,40,4,,
9837,6,16,23,33,39,42,43,,
9836,3,20,25,29,40,42,27,,
9835,1,4,9,12,24,26,36,,
9834,1,8,23,33,42,47,5,,
9833,8,13,22,31,39,44,18,,
9832,4,5,14,26,34,41,16,,
9831,5,20,28,32,33,36,49,,
9830,8,10,12,23,27,31,18,,
9829,3,17,25,27,33,49,29,,
9828,3,8,11,15,36,39,17,,
9827,8,10,22,36,42,45,29,,
9826,1,11,29,30,38,48,9,,
9825,3,10,12,14,33,42,31,,
9824,13,15,20,23,46,49,17,,
9823,1,24,28,31,33,34,6,,
9822,5,6,26,30,31,43,9,,
9821,11,12,13,20,26,28,43,,
9820,9,13,14,16,35,39,1,,
9819,1,9,18,23,39,46,27,,
9818,2,20,24,31,36,42,19,,
9817,6,12,15,25,32,46,10,,
9816,4,11,23,24,25,40,20,,
9815,23,24,38,39,40,49,12,,
9814,7,12,27,28,30,45,34,,
9813,12,16,18,19,20,22,40,,
9812,2,13,16,25,28,30,44,,
9811,1,16,24,29,30,32,12,,
9810,11,23,24,32,38,46,20,,
9809,1,6,19,20,33,45,37,,
9808,6,9,14,20,23,32,49,,
9807,3,13,30,35,38,39,23,,
9806,6,25,27,44,45,49,19,,
9805,17,19,25,30,36,39,20,,
9804,13,26,28,29,31,44,24,,
9803,10,11,15,21,27,43,30,,
9802,6,7,10,13,16,44,47,,
9801,10,16,20,24,27,43,6,,
9752,11,15,17,31,38,46,33,,
9751,13,15,16,31,48,49,46,,
9750,12,16,23,32,34,49,5,,
9749,9,11,26,35,37,46,15,,
9748,2,8,17,25,30,35,11,,
9747,7,14,33,36,40,41,47,,
9746,13,19,23,25,27,37,15,,
9745,11,19,22,26,43,46,1,,
9744,1,4,16,17,32,45,20,,
9743,9,10,11,20,32,35,34,,
9742,11,15,33,35,38,39,26,,
9741,4,6,9,41,43,48,16,,
9740,6,7,31,32,34,44,40,,
9739,4,9,11,13,45,46,33,,
9738,9,11,21,35,36,49,16,,
9737,21,22,29,31,34,43,13,,
9736,11,19,24,27,42,48,8,,
9735,3,19,20,37,45,49,15,,
9734,2,7,26,36,37,38,12,,
9733,22,23,27,37,38,44,32,,
9732,1,12,19,25,30,49,31,,
9731,1,9,24,28,42,48,5,,
9730,8,21,31,36,40,47,41,,
9729,3,10,15,18,31,48,27,,
9728,7,30,37,44,47,48,34,,
9727,1,7,16,21,22,49,48,,
9726,13,25,27,29,39,49,10,,
9725,4,11,14,23,25,40,42,,
9724,1,19,21,25,28,37,11,,
9723,10,13,18,20,36,46,34,,
9722,6,22,26,29,33,37,11,,
9721,7,22,23,35,41,47,45,,
9720,3,7,16,25,38,39,14,,
9719,7,9,17,19,23,38,18,,
9718,4,8,14,18,38,48,5,,
9717,13,20,26,36,37,42,12,,
9716,4,5,11,16,23,31,14,,
9715,11,12,13,18,26,30,24,,
9714,2,8,21,27,35,42,13,,
9713,12,17,25,34,35,48,41,,
9712,4,14,24,27,35,38,19,,
9711,3,8,11,37,39,47,43,,
9710,2,12,17,22,39,45,43,,
9709,6,13,17,35,45,49,37,,
9708,5,8,19,21,24,27,3,,
9707,3,5,9,20,23,25,32,,
9706,1,3,5,7,46,48,34,,
9705,12,14,19,28,30,40,1,,
9704,3,8,30,32,48,49,21,,
9703,4,8,19,30,44,47,10,,
9702,7,8,14,19,33,44,36,,
9701,3,6,21,29,31,42,8,,
9653,1,21,32,35,36,43,11,,
9652,8,10,25,34,43,49,35,,
9651,6,14,19,33,43,44,3,,
9650,3,8,10,20,36,49,32,,
9649,4,14,16,21,23,31,5,,
9648,6,8,12,16,20,43,21,,
9647,14,18,25,28,29,46,36,,
9646,1,5,17,24,31,34,49,,
9645,4,16,17,19,22,38,2,,
9644,8,9,20,26,29,43,36,,
9643,1,3,4,19,22,32,9,,
9642,7,10,23,26,27,31,48,,
9641,11,13,26,33,36,41,32,,
9640,9,13,29,32,39,42,37,,
9639,28,36,37,43,45,49,10,,
9638,2,8,21,32,33,45,28,,
9637,11,21,23,27,35,41,15,,
9636,4,24,33,39,44,47,36,,
9635,6,14,19,27,35,45,39,,
9634,3,13,15,27,33,44,48,,
9633,7,21,23,27,44,46,17,,
9632,9,12,19,23,44,46,42,,
9631,2,17,19,20,24,30,36,,
9630,6,8,9,18,42,48,25,,
9629,6,13,22,38,40,43,8,,
9628,2,7,10,13,20,24,28,,
9627,1,9,24,28,29,34,11,,
9626,3,4,7,29,34,36,48,,
9625,5,22,25,35,38,40,17,,
9624,22,28,34,38,43,49,35,,
9623,6,9,11,18,26,30,10,,
9622,1,22,24,32,38,46,37,,
9621,12,13,24,32,40,44,10,,
9620,12,14,21,29,38,49,4,,
9619,6,20,31,32,34,40,39,,
9618,5,11,15,37,39,46,26,,
9617,4,7,12,18,21,45,46,,
9616,9,20,22,25,43,45,27,,
9615,9,14,16,17,34,42,21,,
9614,6,12,14,15,25,38,44,,
9613,17,19,20,30,36,47,28,,
9612,1,6,17,29,30,35,4,,
9611,3,14,22,40,43,47,17,,
9610,10,12,18,20,39,45,28,,
9609,2,8,10,32,35,40,38,,
9608,4,8,18,35,38,47,13,,
9607,4,6,16,32,35,39,43,,
9606,4,21,26,34,35,43,44,,
9605,3,11,20,26,36,38,31,,
9604,9,15,28,35,44,46,10,,
9603,3,17,22,30,39,42,4,,
9602,11,17,27,28,32,48,24,,
9601,6,15,24,29,31,35,4,,
9552,5,8,10,13,24,44,49,,
9551,2,7,29,40,41,48,35,,
9550,2,13,21,42,43,49,34,,
9549,6,16,27,30,34,43,39,,
9548,20,25,32,39,41,49,42,,
9547,13,20,27,28,38,39,44,,
9546,27,28,43,44,47,48,6,,
9545,1,7,14,21,30,31,42,,
9544,3,4,9,12,33,43,23,,
9543,6,13,32,34,35,36,29,,
9542,3,18,23,26,45,48,29,,
9541,1,5,15,25,36,40,10,,
9539,7,9,16,20,29,40,28,,
9538,10,19,21,22,23,25,46,,
9537,7,15,21,34,44,47,14,,
9536,23,24,27,29,39,49,32,,
9535,3,5,25,34,38,42,4,,
9534,8,10,27,32,41,47,35,,
9533,4,13,20,21,33,49,19,,
9532,6,22,25,30,40,41,21,,
9531,3,6,18,21,26,34,47,,
9530,2,8,9,17,19,26,33,,
9529,9,14,18,19,21,39,45,,
9528,1,3,6,34,41,43,24,,
9527,7,14,23,36,44,49,4,,
9526,9,19,27,32,37,39,4,,
9525,2,4,16,27,43,45,26,,
9524,4,11,22,34,46,48,15,,
9523,3,8,15,28,31,40,45,,
9522,12,24,31,35,43,49,26,,
9521,1,10,11,28,39,47,6,,
9520,5,6,23,24,31,32,44,,
9519,8,25,26,28,35,47,37,,
9518,13,29,34,37,38,47,4,,
9517,1,6,18,30,32,38,23,,
9516,11,19,28,31,35,38,25,,
9515,4,17,23,30,44,45,14,,
9514,21,23,30,32,39,45,31,,
9513,1,5,24,36,37,48,35,,
9512,5,22,25,37,47,49,45,,
9511,5,8,13,20,28,48,44,,
9510,1,11,15,20,26,38,27,,
9509,8,10,15,31,39,46,20,,
9508,1,3,4,15,22,46,27,,
9507,4,8,13,19,27,41,6,,
9506,1,3,4,17,29,31,18,,
9505,6,7,15,17,42,49,32,,
9504,15,18,19,29,47,48,16,,
9503,2,8,11,32,35,39,27,,
9502,2,6,10,22,25,29,5,,
9501,10,12,13,23,42,45,32,,
9452,9,11,17,18,28,38,15,,
9451,1,9,16,22,35,48,42,,
9450,6,11,16,28,48,49,21,,
9449,3,7,11,41,47,48,22,,
9448,12,20,35,39,40,49,24,,
9447,8,14,16,25,28,38,41,,
9446,2,14,16,19,43,47,46,,
9445,6,9,16,44,45,49,41,,
9444,2,25,33,41,44,49,29,,
9443,2,7,9,16,17,35,23,,
9442,1,6,19,23,28,37,12,,
9441,9,14,25,30,45,47,8,,
9440,8,31,36,37,43,44,24,,
9439,8,24,33,35,40,44,49,,
9438,6,11,30,44,47,48,28,,
9437,21,30,36,37,40,48,31,,
9436,5,16,26,31,41,49,14,,
9435,7,31,34,35,43,47,40,,
9434,4,5,8,15,25,26,18,,
9433,4,9,29,32,34,47,6,,
9432,4,12,26,33,37,38,48,,
9431,3,11,13,22,28,40,38,,
9430,9,26,30,33,38,49,42,,
9429,8,16,17,25,30,33,6,,
9428,3,29,34,37,41,47,23,,
9427,8,9,12,29,33,43,24,,
9426,9,10,13,31,34,44,37,,
9425,5,12,27,28,32,36,19,,
9424,5,13,30,34,39,43,29,,
9423,8,16,20,25,29,47,14,,
9422,3,5,8,28,31,49,20,,
9421,19,27,30,35,37,48,25,,
9420,2,3,11,17,38,48,39,,
9419,3,14,17,31,40,44,49,,
9418,4,18,25,33,41,45,23,,
9417,1,2,17,27,35,44,30,,
9416,2,5,14,30,33,39,6,,
9415,4,25,31,33,43,45,22,,
9414,1,11,30,38,42,47,10,,
9413,2,7,11,13,19,20,28,,
9412,4,11,16,21,23,42,7,,
9411,19,23,30,31,39,49,26,,
9410,18,19,25,28,40,42,21,,
9409,2,11,23,35,37,39,46,,
9408,8,13,27,28,45,49,26,,
9407,14,37,43,44,46,49,36,,
9406,7,13,16,19,24,33,1,,
9405,3,5,24,27,38,43,41,,
9404,2,3,6,10,15,35,13,,
9403,13,22,30,32,43,44,35,,
9402,2,14,17,29,31,48,16,,
9401,6,10,15,26,30,34,21,,
9352,2,9,11,26,32,34,22,,
9351,21,25,26,29,31,43,44,,
9350,7,21,24,29,32,37,16,,
9349,5,10,21,26,32,42,48,,
9348,16,18,21,26,36,43,9,,
9347,12,20,24,29,31,35,39,,
9346,7,9,18,23,43,48,42,,
9345,6,9,12,36,40,42,30,,
9344,4,20,23,28,34,47,29,,
9343,2,16,17,34,43,47,49,,
9342,2,16,29,33,39,46,7,,
9341,1,12,16,22,41,45,25,,
9340,14,18,21,25,35,47,42,,
9339,22,33,36,37,38,40,7,,
9338,3,9,15,21,41,46,20,,
9337,3,7,17,25,30,37,46,,
9336,5,13,27,30,34,39,3,,
9335,4,25,33,34,36,37,30,,
9334,1,11,12,20,22,26,36,,
9333,6,11,25,33,39,45,19,,
9332,14,20,25,29,32,35,3,,
9331,7,14,19,22,27,37,20,,
9330,2,27,32,36,39,42,26,,
9329,1,3,4,14,19,32,34,,
9328,20,22,23,25,26,29,4,,
9327,5,7,9,14,24,26,16,,
9326,2,12,13,18,39,40,42,,
9325,5,17,25,28,32,36,6,,
9324,13,14,29,33,43,44,30,,
9323,12,18,22,24,38,44,19,,
9322,8,15,17,19,22,26,32,,
9321,4,15,22,29,33,36,11,,
9320,1,3,24,29,31,44,15,,
9319,2,4,13,21,28,44,11,,
9318,21,22,25,27,36,45,44,,
9317,7,9,17,24,29,34,28,,
9316,3,12,14,22,23,31,21,,
9315,3,9,20,22,35,39,28,,
9314,2,15,28,32,33,43,22,,
9313,8,18,27,31,35,37,40,,
9312,1,19,26,28,35,39,11,,
9311,10,26,27,31,33,43,42,,
9310,1,5,9,17,22,40,10,,
9309,2,13,20,27,40,42,1,,
9308,1,4,11,24,28,29,39,,
9307,5,22,23,35,37,38,31,,
9306,17,27,32,36,40,41,3,,
9305,6,7,11,30,38,44,45,,
9304,1,10,12,21,22,27,31,,
9303,3,6,15,25,31,39,22,,
9302,11,13,20,32,36,44,24,,
9301,10,22,27,29,37,41,40,,
9252,9,17,22,34,38,42,37,,
9251,14,15,25,28,36,45,38,,
9250,3,20,24,26,30,38,4,,
9249,17,27,28,37,41,43,4,,
9248,1,14,15,17,37,45,36,,
9247,5,9,33,36,38,40,6,,
9246,4,19,32,33,35,36,39,,
